Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Cocinero,A1-A2,Trabajo,Profesiones,[['cocinero']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cocodrilo,B1,Geografía y naturaleza,Safari fotográfico,[['cocodrilo']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Coger el teléfono,B1,Medios de comunicación,Teléfono,"[['coger', 'el', 'teléfono']]",0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Cojín,A1-A2,Vivienda,Salón,[['cojín']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colaborar ,B1,Ocio,Tiempo libre y entretenimiento,[['colaborar']],1,31956,3.1293027913380896e-05,1.83558387330384e-05,"(18, 18, 18.0, 17, 17, 17.0)","{'poder', 'si', 'con', 'mikel', 'preguntar'}","[103, 84, 219, 2, 42]",90.0,31956,0.002816372512204281,0.0025338949682688567,"(5.8, 22.2, 10.282177531206658, 3.4, 17, 6.6223136308653)"
Colar,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['colar']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colchón,A1-A2,Vivienda,Dormitorio,[['colchón']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colchoneta,B1,"Viajes, alojamiento y transporte","Viajes, alojamiento y transporte",[['colchoneta']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Colección,B1,Ocio,Tiempo libre y entretenimiento,[['colección']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
Coleccionar ,B1,Ocio,Tiempo libre y entretenimiento,[['coleccionar']],0,31956,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,31956,0.0,0.0,"(None, None, None, None, None, None)"
