,Lexical item,Level,Topic 1,Subtopic 1,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context Tree
3143,Saldo,B1,Medios de comunicación,Teléfono,[['saldo']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3144,Salero,A1-A2,Alimentación,Utensilios de cocina y de mesa,[['salero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3145,Salida,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['salida']],1,35991,2.778472395876747e-05,3.509377572532334e-05,"(9, 9, 9.0, 3, 3, 3.0)","{'discusión', 'a', 'uno', 'tener', 'el'}","[1, 669, 684, 270, 1407]",606.2,35991,0.01684309966380484,0.00940691993637596,"(3.4, 18.6, 6.3275647236691555, 1.4, 8.6, 3.3278531176493686)"
3146,Salida de emergencia,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,"[['salida', 'de', 'emergencia']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3147,Salir ,A1-A2,Individuo y relaciones personales,Acciones cotidianas,[['salir']],63,35991,0.0017504376094023505,0.0023990684739203364,"(2, 21, 5.920634920634921, 1, 7, 3.5396825396825395)","{'tarde', 'casa', 'bar', 'cualquiera', 'dos', 'rápidamente', 'otro', 'su', 'de', 'abierto', 'gente', 'o', 'temprano', 'él', 'tú', 'extranjero', 'pasado', 'no', 'ir', 'tomar', 'uno', 'seguro', 'últimamente', 'como', 'oír', 'junto', 'más', 'cada', 'pasillo', 'en', 'empezar', 'haber', 'piso', 'sala', 'preparar', 'rápido', 'demasiado', 'que', 'museo', 'pepe', 'coche', 'querer', '...', 'ambos', 'javier', 'catedral', 'mucho', 'comprar', 'allí', 'escalera', 'gitana', 'hospital', 'humo', 'sylvie', 'mi', 'pensar', 'a', 'amigo', 'batas', 'enseguida', 'yo', 'pasear', 'nadie', 'escuela', 'muchísimo', 'gana', 'cuadro', 'estar', 'madrid', 'mañana', 'ocho', 'cándido', 'grito', 'vez', 'esperar', 'sinagoga', 'para', 'oficina', 'primero', 'el', 'antes', 'mundo', 'alberto', 'unir', 'clase', 'minuto', 'mesa', 'noche', 'camarero', 'ascensor', 'entrada', 'raúl', 'con', 'cuando', 'camping', 'coger', 'recuerdo', 'sí', 'sitio', 'chica', 'habitación', 'ahí', 'detrás', 'solo', 'por', 'después', 'cárcel', 'calle', 'buscar', 'taller', 'tener', 'y', 'hotel', 'subir', 'servicio', 'rey', 'deprisa', 'cansado'}","[36, 54, 46, 4, 73, 5, 97, 173, 914, 12, 39, 66, 3, 784, 178, 16, 10, 506, 257, 39, 684, 34, 2, 35, 41, 6, 106, 7, 14, 539, 62, 331, 14, 8, 4, 14, 22, 389, 36, 30, 36, 94, 228, 2, 25, 7, 295, 10, 49, 19, 5, 11, 4, 26, 69, 67, 669, 34, 3, 7, 343, 11, 31, 2, 6, 6, 43, 389, 23, 56, 12, 34, 2, 50, 43, 18, 116, 18, 40, 1407, 23, 9, 41, 2, 13, 13, 32, 32, 24, 5, 7, 26, 192, 42, 12, 49, 15, 131, 16, 31, 28, 6, 16, 17, 201, 45, 7, 74, 32, 2, 270, 767, 8, 18, 5, 8, 6, 16]",103.73728813559322,35991,0.0028823119150785813,0.002612533133849732,"(2.6864406779661016, 13.09322033898305, 5.790862782863095, 1.6101694915254237, 6.703389830508475, 3.3803605212339303)"
3148,Salir con,B1,Individuo y relaciones personales,Relaciones personales,"[['salir', 'con']]",3,35991,8.33541718763024e-05,8.311435227612052e-05,"(4, 14, 7.333333333333333, 4, 6, 5.0)","{'extranjero', 'otro', 'verde', 'que', 'nuevo', 'chica', 'yo', 'habitación', 'uno', 'cada', 'vez', 'y', 'querer', 'batas'}","[16, 97, 9, 389, 22, 31, 343, 28, 684, 7, 50, 767, 94, 3]",181.42857142857142,35991,0.005040942775376383,0.004076850095805231,"(2.7142857142857144, 16.071428571428573, 6.108271095680254, 1.6428571428571428, 7.714285714285714, 3.6468344524437666)"
3149,Salir de fiesta ,B1,Ocio,Tiempo libre y entretenimiento,"[['salir', 'de', 'fiesta']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3150,Salir de marcha,B1,Ocio,Tiempo libre y entretenimiento,"[['salir', 'de', 'marcha']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3151,Salir de paseo,B1,Ocio,Tiempo libre y entretenimiento,"[['salir', 'de', 'paseo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3152,Salir un artículo gratis,B2,Compras y tiendas,De compras,"[['salir', 'uno', 'artículo', 'gratis']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3153,Salirse de la carretera,B2,"Viajes, alojamiento y transportes",Viajes y transportes,"[['salir', 'él', 'de', 'el', 'carretera']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3154,Salmón,A1-A2,Alimentación,Alimentos,[['salmón']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3155,Salmonete,B2,Alimentación,Alimentación nutritiva,[['salmonete']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3156,Salón comedor,A1-A2,Vivienda,Casa,"[['salón', 'comedor']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3157,Salsa,A1-A2,Ocio,Aficiones y espectáculos,[['salsa']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3158,Salsa de tomate,A1-A2,Alimentación,En el restaurante,"[['salsa', 'de', 'tomate']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3159,Saltar,B1,Salud y cuidados personales,El cuerpo humano y la salud,[['saltar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3160,Salto de altura,B2,Ocio,Deportes,"[['salto', 'de', 'altura']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3161,Salto de vallas,B2,Ocio,Deportes,"[['salto', 'de', 'valla']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3162,Saludable,B2,Alimentación,Alimentación nutritiva,[['saludable']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3163,Salvadoreño,A1-A2,Ocio,Países de habla hispana y nacionalidades,[['salvadoreño']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3164,Salvaje ,B1,Geografía y naturaleza,Safari fotográfico,[['salvaje']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3165,Sandalia ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['sandalia']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3166,Sandía,A1-A2,Alimentación,Alimentos,[['sandía']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3167,Sandía,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['sandía']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3168,Sándwich,A1-A2,Alimentación,Alimentos,[['sándwich']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3169,Sándwich mixto,A1-A2,Alimentación,En el restaurante,"[['sándwich', 'mixto']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3170,Sangre,A1-A2,Salud e higiene,En el centro de salud,[['sangre']],2,35991,5.556944791753494e-05,6.027930603092614e-05,"(3, 4, 3.5, 5, 6, 5.5)","{'cabeza', 'lleno', 'de', 'haber', 'suelo', 'el'}","[21, 8, 914, 331, 22, 1407]",450.5,35991,0.012517018143424746,0.006296465350291981,"(2.3333333333333335, 17.333333333333332, 5.8040769348656145, 1.5, 8.666666666666666, 3.7291234402200724)"
3171,Sano,A1-A2,Salud e higiene,En el centro de salud,[['sano']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3172,Sardina,A1-A2,Alimentación,Alimentos,[['sardina']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3173,Sardina ,A1-A2,Alimentación,En el restaurante,[['sardina']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3174,Satélite,A1-A2,Geografía y naturaleza,Estaciones,[['satélite']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3175,Satisfacción ,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,[['satisfacción']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3176,Satisfacer ,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,[['satisfacer']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3177,Satisfecho,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,[['satisfecho']],1,35991,2.778472395876747e-05,0.00017146339882916705,"(3, 3, 3.0, 2, 2, 2.0)","{'de', 'él', 'estar', 'mismo'}","[914, 784, 389, 30]",529.25,35991,0.014705065155177683,0.009678978996223317,"(2, 18, 5.639351402395151, 1, 9, 3.3196204941773755)"
3178,Saxofón,B1,Artes,Música y danza,[['saxofón']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3179,Saxofonista,B1,Artes,Música y danza,[['saxofonista']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3180,Sazonar,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['sazonar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3181,Sazonar,B2,Alimentación,Alimentación nutritiva,[['sazonar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3182,Secador,A1-A2,Salud e higiene,Cuerpo e higiene personal,[['secador']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3183,Secarse,A1-A2,Vivienda,Cuarto de baño,[['secarse']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3184,Secarse el pelo,A1-A2,Salud e higiene,Cuerpo e higiene personal,"[['<unk>ecar', 'él', 'el', 'pelo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3185,Seco,A1-A2,Geografía y naturaleza,Accidentes geográficos,[['seco']],1,35991,2.778472395876747e-05,2.48425162067459e-05,"(7, 7, 7.0, 4, 4, 4.0)","{'martini', 'y', 'uno'}","[1, 767, 684]",484.0,35991,0.013447806396043455,0.008065724249840521,"(3.6666666666666665, 16.666666666666668, 6.339399218748015, 2, 8, 3.6909155947960586)"
3186,Secretaría ,B1,Educación,Educación,[['secretaría']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3187,Secuencia,B2,Artes,Cine y fotografía,[['secuencia']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3188,Secuestrar,B1,Justicia,En el juzgado,[['secuestrar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3189,Secuestro,B1,Justicia,En el juzgado,[['secuestro']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3190,Sed,A1-A2,Alimentación,En el restaurante,[['sed']],4,35991,0.00011113889583506988,0.0004195236169199316,"(2, 5, 3.25, 1, 5, 2.75)","{'mucho', 'sentir', 'hambre', 'estar', 'demasiado', 'pronto', 'muchísimo', 'tener', 'y', 'pero'}","[295, 17, 3, 389, 22, 7, 6, 270, 767, 196]",197.2,35991,0.005479147564668945,0.005140682049781682,"(2.2, 13.6, 5.400610340265297, 1.2, 7.5, 3.201036513475531)"
3191,Seda ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['seda']],1,35991,2.778472395876747e-05,1.9806446425455705e-05,"(8, 8, 8.0, 10, 10, 10.0)","{'en', 'de', 'uno', 'cuello', 'pañuelo', 'el'}","[539, 914, 684, 1, 2, 1407]",591.1666666666666,35991,0.016425402646958034,0.008270409085156817,"(4, 17.166666666666668, 6.6049124990663515, 3.6666666666666665, 10, 5.490898375945273)"
3192,Seguidor,B1,Ocio,Deportes de equipo,[['seguidor']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3193,Seguir la pista,B2,Justicia,Ley y orden,"[['seguir', 'el', 'pista']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3194,Segunda mano,B1,Vivienda,Vivienda,"[['segundo', 'mano']]",1,35991,2.778472395876747e-05,6.949409466106754e-05,"(8, 8, 8.0, 7, 7, 7.0)","{'objeto', 'él', 'de', 'que'}","[4, 784, 914, 389]",522.75,35991,0.014524464449445695,0.008592005355476677,"(2.25, 18.25, 5.840272567776471, 1, 9.5, 3.9852481719837165)"
3195,Segundo,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['segundo']],11,35991,0.0003056319635464422,0.00040221227598624307,"(3, 11, 6.363636363636363, 1, 7, 4.0)","{'muralla', 'cita', 'en', 'número', 'haber', 'piso', 'mano', 'de', 'que', 'planta', 'él', 'por', 'tú', 'estar', 'cosa', 'uno', 'tener', 'parar', 'y', 'subir', 'ser', 'llegar', 'a', 'objeto', 'ver', 'el'}","[10, 5, 539, 22, 331, 14, 37, 914, 389, 9, 784, 201, 178, 389, 51, 684, 270, 10, 767, 18, 552, 53, 669, 4, 112, 1407]",323.8076923076923,35991,0.008996907346494743,0.0062021324761220116,"(2.5, 17.076923076923077, 6.082975463846891, 1.3076923076923077, 8.576923076923077, 3.5556617615292634)"
3196,Segundo plato,A1-A2,Alimentación,En el restaurante,"[['segundo', 'plato']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3197,Segundo tiempo,B1,Ocio,Deportes de equipo,"[['segundo', 'tiempo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3198,Seguridad,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['seguridad']],1,35991,2.778472395876747e-05,3.521521190055092e-05,"(5, 5, 5.0, 3, 3, 3.0)","{'huella', 'con', 'haber', 'dactilar', 'bolsa'}","[5, 192, 331, 2, 6]",107.2,35991,0.002978522408379873,0.003083686256165815,"(3.4, 13.2, 5.793434667673716, 2, 6, 3.1992547834843905)"
3199,Seguridad,B2,Justicia,Ley y orden,[['seguridad']],1,35991,2.778472395876747e-05,3.521521190055092e-05,"(5, 5, 5.0, 3, 3, 3.0)","{'huella', 'con', 'haber', 'dactilar', 'bolsa'}","[5, 192, 331, 2, 6]",107.2,35991,0.002978522408379873,0.003083686256165815,"(3.4, 13.2, 5.793434667673716, 2, 6, 3.1992547834843905)"
3200,Seguridad ,B1,"Viajes, alojamiento y transporte",La conducción,[['seguridad']],1,35991,2.778472395876747e-05,3.521521190055092e-05,"(5, 5, 5.0, 3, 3, 3.0)","{'huella', 'con', 'haber', 'dactilar', 'bolsa'}","[5, 192, 331, 2, 6]",107.2,35991,0.002978522408379873,0.003083686256165815,"(3.4, 13.2, 5.793434667673716, 2, 6, 3.1992547834843905)"
3201,Seguro,B1,Individuo y relaciones personales,Cáracter y personalidad,[['seguro']],34,35991,0.0009446806145980939,0.002220073122558875,"(1, 11, 5.147058823529412, 1, 9, 2.823529411764706)","{'aguirre', 'mujer', 'en', 'aquí', 'sensacional', 'poder', 'cerca', 'haber', 'dentro', 'yo', 'edificio', 'método', 'otto', 'laura', 'sí', 'preguntar', 'hablar', 'joya', 'con', 'de', 'conocer', 'menorca', 'que', 'poco', 'viejo', 'rentable', 'memoria', 'pepe', 'azafata', 'él', 'por', '...', 'pero', 'mucho', 'carmen', 'tu', 'estar', 'tú', 'mañana', 'no', 'totalmente', 'completamente', 'dormido', 'alguno', 'salir', 'uno', 'hacer', 'ya', 'tener', 'y', 'sentir', 'cansadísimo', 'ser', 'contestar', 'más', 'este', 'a', 'decir', 'tiempo', 'gustar', 'el'}","[1, 28, 539, 73, 1, 120, 28, 331, 24, 343, 21, 1, 38, 98, 131, 86, 76, 14, 192, 914, 45, 4, 389, 61, 19, 1, 7, 30, 3, 784, 201, 228, 196, 295, 28, 17, 389, 178, 56, 506, 1, 3, 4, 31, 63, 684, 110, 85, 270, 767, 17, 2, 552, 53, 106, 132, 669, 266, 31, 60, 1407]",193.59016393442624,35991,0.005378849266050575,0.00447482816077516,"(2.622950819672131, 15.180327868852459, 5.990822649831831, 1.459016393442623, 7.721311475409836, 3.4071504130349766)"
3202,Seguro a terceros,B2,"Viajes, alojamiento y transportes",Viajes y transportes,"[['seguro', 'a', 'tercero']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3203,Seguro a todo riesgo ,B1,"Viajes, alojamiento y transporte",La conducción,"[['seguro', 'a', 'todo', 'riesgo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3204,Seguro de vida,B1,Economía,Economía,"[['seguro', 'de', 'vida']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3205,Seguro obligatorio,B1,"Viajes, alojamiento y transporte",La conducción,"[['seguro', 'obligatorio']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3206,Seguro obligatorio,B2,"Viajes, alojamiento y transportes",Viajes y transportes,"[['seguro', 'obligatorio']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3207,Seis,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['seis']],15,35991,0.00041677085938151203,0.0006017496421903677,"(3, 21, 6.333333333333333, 2, 10, 4.4)","{'noticia', 'tarde', 'en', 'haber', 'minuto', 'cinco', 'día', 'otro', 'de', 'todo', 'cuadro', 'o', 'sin', 'cuarto', 'año', 'estar', 'mes', 'cárcel', 'través', 'hora', 'uno', 'hacer', 'junio', 'y', 'más', 'llevar', 'siete', 'mi', 'último', 'a', 'el', 'menos'}","[13, 36, 539, 331, 13, 14, 86, 97, 914, 125, 43, 66, 45, 8, 54, 389, 12, 7, 1, 37, 684, 110, 6, 767, 106, 47, 7, 69, 13, 669, 1407, 16]",210.34375,35991,0.005844343030201995,0.004207745647002414,"(2.59375, 16, 5.968616292382201, 1.5, 7.9375, 3.5657012895312206)"
3208,Seiscientos,A1-A2,Información y medios de comunicación,Números ordinales y cardinales,[['seisciento']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3209,Sello,B1,Ocio,Tiempo libre y entretenimiento,[['sello']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3210,Sembrar ,B1,Geografía y naturaleza,En el campo,[['sembrar']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3211,Semilla ,B1,Geografía y naturaleza,En el campo,[['semilla']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3212,Semillero,B1,Geografía y naturaleza,En el campo,[['semillero']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3213,Señal de tráfico,B1,"Viajes, alojamiento y transporte",La conducción,"[['señal', 'de', 'tráfico']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3214,Senderismo,A1-A2,Ocio,Deportes,[['senderismo']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3215,Senderista,B1,Ocio,Tiempo libre y entretenimiento,[['senderista']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3216,Sensaciones ,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['sensación']],2,35991,5.556944791753494e-05,0.0001318724727706152,"(2, 4, 3.0, 2, 3, 2.5)","{'raro', 'uno', 'tener', 'extraño'}","[19, 684, 270, 6]",244.75,35991,0.006800311188908338,0.0057182330388377235,"(2, 14.75, 5.186622807017544, 1, 7.5, 3.152314814814815)"
3217,Sensibilidad ,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['sensibilidad']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3218,Sensible,A1-A2,Individuo y relaciones personales,Carácter,[['sensible']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3219,Sensible ,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['sensible']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3220,Sentar bien,B1,Compras y tiendas,"Ropa, calzado y complementos","[['sentar', 'bien']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3221,Sentar mal,B1,Compras y tiendas,"Ropa, calzado y complementos","[['sentar', 'mal']]",1,35991,2.778472395876747e-05,6.429877456093765e-05,"(9, 9, 9.0, 2, 2, 2.0)","{'comida', 'rodríguez', 'yo', 'el'}","[11, 17, 343, 1407]",444.5,35991,0.01235030979967214,0.005894844688604968,"(2.5, 16, 5.746379614066988, 1.25, 7.5, 3.062897401643348)"
3222,Sentarse,A1-A2,Vivienda,Salón,[['sentarse']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3223,Sentarse a comer,B2,Alimentación,Alimentación nutritiva,"[['sentar', 'él', 'a', 'comer']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3224,Sentarse a la mesa,B2,Alimentación,Alimentación nutritiva,"[['sentar', 'él', 'a', 'el', 'mesa']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3225,Sentencia,B1,Justicia,En el juzgado,[['sentencia']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3226,Sentencia ,B2,Justicia,Ley y orden,[['sentencia']],0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3227,Sentido figurado ,B2,Individuo y relaciones personales,Sensaciones y percepciones,"[['sentido', 'figurado']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3228,Sentido literal ,B2,Individuo y relaciones personales,Sensaciones y percepciones,"[['sentido', 'literal']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3229,Sentido metafórico,B2,Individuo y relaciones personales,Sensaciones y percepciones,"[['sentido', 'metafórico']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3230,Sentir respeto,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['sentir', 'respeto']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3231,Sentirse bien,A1-A2,Salud e higiene,En el centro de salud,"[['sentir', 'él', 'bien']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3232,Sentirse bien,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,"[['sentir', 'él', 'bien']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3233,Sentirse bien,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['sentir', 'él', 'bien']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3234,Sentirse con ánimo,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['sentir', 'él', 'con', 'ánimo']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3235,Sentirse débil,B1,Salud y cuidados personales,En el hospital,"[['sentir', 'él', 'débil']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
3236,Sentirse dolido,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['sentir', 'él', 'dolido']]",0,35991,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,35991,0.0,0.0,"(None, None, None, None, None, None)"
