Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
Loncha de jamón,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Loncha de queso,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Loro,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Lotería,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Lubina,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Luchas intestinas,B2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Lugar,A1-A2,55,76018,0.0007235128522192113,0.0012881725636675334,"(3, 17, 8.090909090909092, 2, 10, 4.945454545454545)",219.02631578947367,76018,0.0028812428081437776,0.0020626825688294524,"(3.4298245614035086, 19.412280701754387, 8.17178685323533, 2.0350877192982457, 13.359649122807017, 4.810936119342313)"
Luminoso,B1,1,76018,1.3154779131258386e-05,9.569489420810407e-06,"(15, 15, 15.0, 6, 6, 6.0)",1055.5,76018,0.013884869373043228,0.004071115778307971,"(4, 23.5, 9.208964405532482, 2, 18, 4.871247656344188)"
Luna,A1-A2,12,76018,0.00015785734957510063,0.0007352864678009536,"(1, 18, 7.75, 1, 7, 4.583333333333333)",424.5806451612903,76018,0.005585264610503964,0.0028830536343044896,"(3.4838709677419355, 20.774193548387096, 8.39253750717459, 2.064516129032258, 14.03225806451613, 4.873911913750867)"
Luna de miel,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Lunes,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Luz,B1,22,76018,0.0002894051408876845,0.00029538387106092985,"(4, 18, 10.136363636363637, 3, 8, 5.2727272727272725)",283.5438596491228,76018,0.0037299568477087374,0.002212318823089865,"(4.017543859649122, 19.385964912280702, 8.577673359364084, 2.3684210526315788, 12.543859649122806, 4.933247854062068)"
Lácteos,B1,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
Lámpara,A1-A2,20,76018,0.0002630955826251677,0.0002659895882278006,"(4, 16, 8.3, 4, 12, 5.75)",439.0888888888889,76018,0.0057761173523229875,0.003317748906033021,"(3.2666666666666666, 22.11111111111111, 8.228522654039091, 1.8888888888888888, 16.511111111111113, 4.820270936414287)"
Lámpara de pie,A1-A2,0,76018,0.0,0.0,"(None, None, None, None, None, None)",0.0,76018,0.0,0.0,"(None, None, None, None, None, None)"
