Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Saber bien,B1,Alimentación,"Alimentación sana / menús, platos, recetas","[['saber', 'bien']]",2,153184,1.3056193858366409e-05,1.0117586773420239e-05,"(6, 9, 7.5, 3, 6, 4.5)","{'ser', 'que', 'él', 'no', 'qué', 'por'}","[1766, 2758, 4243, 1716, 576, 1016]",2012.5,153184,0.013137795069981199,0.00815653227278788,"(2, 26.333333333333332, 7.3553782466393836, 1, 17.833333333333332, 3.9447012522795784)"
Saber fatal,B1,Alimentación,"Alimentación sana / menús, platos, recetas","[['saber', 'fatal']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Saber fenomenal ,B1,Alimentación,"Alimentación sana / menús, platos, recetas","[['saber', 'fenomenal']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Saber mal,B1,Alimentación,"Alimentación sana / menús, platos, recetas","[['saber', 'mal']]",1,153184,6.528096929183204e-06,3.3446357626006016e-05,"(4, 4, 4.0, 2, 2, 2.0)","{'yo', 'mentir', 'él'}","[2100, 11, 4243]",2118.0,153184,0.013826509296010028,0.006307828908836339,"(2.3333333333333335, 23.666666666666668, 7.047494588319476, 1.3333333333333333, 13, 3.565614085027236)"
Saberse todo al dedillo,B2,Educación,Educación,"[['<unk>aber', 'él', 'todo', 'a', 'el', 'dedillo']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sabor,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['sabor']],3,153184,1.9584290787549612e-05,1.5376187223926053e-05,"(5, 7, 6.333333333333333, 3, 7, 5.333333333333333)","{'todo', 'de', 'dar', 'desconcierto', 'acentuar', 'él', 'no', 'aquel', 'aborrecer', 'cambiar', 'el', 'nuevo', 'a', 'lobo'}","[573, 3833, 425, 3, 3, 4243, 1716, 210, 2, 29, 5846, 69, 3047, 27]",1430.4285714285713,153184,0.009337976364558775,0.003976070358746552,"(2.642857142857143, 20.857142857142858, 7.243733898757706, 1.5714285714285714, 13.214285714285714, 4.392767344583171)"
Sabroso,B2,Alimentación,Alimentación nutritiva,[['sabroso']],1,153184,6.528096929183204e-06,5.75940893101746e-05,"(9, 9, 9.0, 7, 7, 7.0)","{'en', 'dar', 'otoño', 'fruto'}","[1995, 425, 4, 4]",607.0,153184,0.003962554836014205,0.0028511418287007206,"(4.25, 19, 8.454194677871149, 2.25, 11, 4.7700331711632025)"
Sacapuntas,A1-A2,Educación,Objetos y acciones del aula,[['sacapunta']],0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sacar al perro,A1-A2,Individuo y relaciones personales,Acciones cotidianas,"[['sacar', 'a', 'el', 'perro']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sacar buena nota,B1,Educación,Educación,"[['sacar', 'buen', 'nota']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sacar conclusiones,B1,Educación,Educación,"[['sacar', 'conclusión']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sacar fotos,B1,Geografía y naturaleza,Safari fotográfico,"[['sacar', 'foto']]",1,153184,6.528096929183204e-06,1.8159795058120892e-06,"(10, 10, 10.0, 11, 11, 11.0)","{'y', 'de', 'tratar'}","[2875, 3833, 39]",2249.0,153184,0.014681689993733026,0.00615382593482551,"(2.3333333333333335, 22.666666666666668, 7.666182079911365, 1.3333333333333333, 17, 4.640398658096681)"
Sacar la basura,B1,Labores domésticas,Labores domésticas,"[['sacar', 'el', 'basura']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
Sacar los trapos al sol,B2,Compras y tiendas,De compras,"[['sacar', 'el', 'trapo', 'a', 'el', 'sol']]",0,153184,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,153184,0.0,0.0,"(None, None, None, None, None, None)"
