Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Abuelo,A1-A2,Individuo y relaciones personales,Familia,[['abuelo']],9,19459,0.0004625109203967316,0.0005964589624574162,"(4, 9, 6.222222222222222, 2, 6, 4.0)","{'retraso', 'negro', 'a', 'abuela', 'blanco', 'con', 'familia', 'ante', 'estar', 'yo', 'dos', 'de', 'paterno', 'y', 'disgusto', 'mi', 'levantado', 'solo', 'el', 'ni', 'ya', 'decir', 'por', 'nicolás', '...'}","[1, 14, 392, 9, 13, 149, 9, 3, 189, 278, 34, 509, 1, 419, 1, 86, 1, 12, 734, 15, 44, 93, 131, 1, 50]",127.52,19459,0.006553265840999024,0.003753632448613572,"(3.56, 14.24, 7.0674363530401, 2.24, 7.96, 4.259534220248544)"
Abundancia,B2,Alimentación,Alimentación nutritiva,[['abundancia']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Abundancia de,B2,Alimentación,Alimentación nutritiva,"[['abundancia', 'de']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aburrido ,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,[['aburrido']],1,19459,5.139010226630351e-05,0.00014348161621648058,"(3, 3, 3.0, 3, 3, 3.0)","{'acera', 'por', 'caminar', 'el'}","[1, 131, 9, 734]",218.75,19459,0.011241584870753892,0.004131049501368937,"(2.5, 13.5, 5.814457941311739, 2, 7, 3.570632931431754)"
Aburrimiento ,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,[['aburrimiento']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aburrirse,B1,Ocio,Tiempo libre y entretenimiento,[['aburrirse']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Aburrirse ,B1,Individuo y relaciones personales,Sentimientos y estados de ánimo,[['aburrirse']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Academia,A1-A2,Educación,Objetos y acciones del aula,[['academia']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acceder,B1,Medios de comunicación,Internet,[['acceder']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Accidente de tráfico,B1,"Viajes, alojamiento y transporte",La conducción,"[['accidente', 'de', 'tráfico']]",0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
Acciones,B2,Economía,Economía y finanzas,[['acción']],1,19459,5.139010226630351e-05,4.271727325430663e-05,"(12, 12, 12.0, 6, 6, 6.0)","{'colón', 'sentido', 'a', 'el', 'de', 'y'}","[26, 1, 392, 734, 509, 419]",346.8333333333333,19459,0.017823800469362935,0.006600727580427761,"(4, 17.833333333333332, 7.998523701389463, 1.8333333333333333, 9.333333333333334, 4.346268805190356)"
Accionista,B2,Economía,Economía y finanzas,[['accionista']],0,19459,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,19459,0.0,0.0,"(None, None, None, None, None, None)"
