Lexical item,Level,Topic,Subtopic,Lemma,Count,Total,Frequency,TFIDF,Tree,Context words,Context count per word,Context count,Context total,Context frequency,Context TFIDF,Context tree
Leer un libro,A1-A2,Individuo y relaciones personales,Acciones cotidianas,"[['leer', 'uno', 'libro']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Leer una revista,A1-A2,Individuo y relaciones personales,Acciones cotidianas,"[['leer', 'uno', 'revista']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Legumbre,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['legumbre']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lengua,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['lengua']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lenguado,B2,Alimentación,Alimentación nutritiva,[['lenguado']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lenteja,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['lenteja']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
León,B1,Geografía y naturaleza,Safari fotográfico,[['león']],8,33354,0.00023985129219883673,0.0002951459746967618,"(3, 19, 8.5, 2, 7, 4.5)","{'él', 'decir', 'camino', 'miga', 'convertir', 'aparecer', 'tener', 'el', 'asustadizo', 'también', 'repente', 'sacudir', 'uno', 'que', 'estar', 'con', 'mitad', 'en', 'pensar', 'valor', 'aquel', 'polvo'}","[914, 137, 21, 2, 27, 30, 166, 1201, 1, 27, 10, 2, 599, 705, 221, 269, 4, 431, 50, 5, 27, 5]",220.63636363636363,33354,0.006614989615529281,0.003438521833818656,"(3.6818181818181817, 16.5, 7.876631138446178, 2.090909090909091, 9, 4.660545160654424)"
Lesión,B2,Individuo y relaciones personales,Sensaciones y percepciones,[['lesión']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lesión,B2,Ocio,Deportes,[['lesión']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lesionarse,B2,Ocio,Deportes,[['lesionarse']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Letra,B1,Artes,Música y danza,[['letra']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Letra de una canción,B1,Artes,Música y danza,"[['letra', 'de', 'uno', 'canción']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Levantamiento de pesas ,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['levantamiento', 'de', 'pesa']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Levantar los brazos ,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['levantar', 'el', 'brazo']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Levantar pesas,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['levantar', 'pesa']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Levantarse,A1-A2,Individuo y relaciones personales,Acciones cotidianas,"[['levantar', 'él']]",2,33354,5.996282304970918e-05,0.00014465195724997778,"(6, 8, 7.0, 3, 4, 3.5)","{'envenenado', 'a', 'centímetro', 'empezar', 'peine', 'en', 'de', 'niño', 'y', 'uno', 'el', 'aire'}","[7, 745, 1, 36, 5, 431, 817, 40, 790, 599, 1201, 5]",389.75,33354,0.011685255141812076,0.004640655067529984,"(3, 16.083333333333332, 7.418375347238579, 1.75, 9.5, 4.458194529373681)"
Ley,B2,Justicia,Ley y orden,[['ley']],2,33354,5.996282304970918e-05,0.0001441292775958543,"(4, 8, 6.0, 2, 3, 2.5)","{'mundo', 'rey', 'su', 'estricto', 'de', 'en', 'conocer', 'el'}","[25, 39, 349, 1, 817, 431, 22, 1201]",360.625,33354,0.010812046531150686,0.004587165938171885,"(2.25, 16.875, 7.141082738298753, 1.625, 9, 4.136317275870782)"
Liberal,B1,Individuo y relaciones personales,Cáracter y personalidad,[['liberal']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Libertad de expresión,B2,Comunicación,Medios de comunicación,"[['libertad', 'de', 'expresión']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Libertad de prensa,B2,Comunicación,Medios de comunicación,"[['libertad', 'de', 'prensa']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Libro ,A1-A2,Educación,Objetos y acciones del aula,[['libro']],11,33354,0.0003297955267734005,0.0004855730057161941,"(3, 15, 7.636363636363637, 2, 8, 4.545454545454546)","{'alguno', 'día', 'viejo', 'ropa', 'poco', 'bolsa', 'el', 'cuento', 'su', 'mostrar', 'uno', 'o', 'arpa', 'y', 'favorito', 'este', 'por', 'preguntar', 'usar', 'todo', 'haber', 'para', 'comprar', 'hacer', 'leer', 'de', 'moneda', 'sacar', 'coger', 'abrigo', 'pinocho'}","[21, 115, 26, 9, 31, 4, 1201, 18, 349, 6, 599, 23, 2, 790, 3, 93, 250, 20, 2, 186, 249, 203, 14, 155, 5, 817, 9, 18, 17, 6, 81]",171.67741935483872,33354,0.005147131359202456,0.0028028795736586764,"(3.3548387096774195, 15.548387096774194, 7.828867108465407, 1.935483870967742, 9.096774193548388, 4.613278141855032)"
Libro de reclamaciones,B2,Compras y tiendas,De compras,"[['libro', 'de', 'reclamación']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Licenciado,B1,Educación,Educación,[['licenciado']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Licenciado,B2,Educación,Educación,[['licenciado']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Licenciatura,B1,Educación,Educación,[['licenciatura']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Licor,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['licor']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lienzo,B2,Artes,Artes plásticas,[['lienzo']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Liga,B2,Ocio,Deportes,[['liga']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Ligero,B2,Alimentación,Alimentación nutritiva,[['ligero']],1,33354,2.998141152485459e-05,9.392233299215917e-06,"(7, 7, 7.0, 5, 5, 5.0)","{'hasta', 'sonrisa', 'esbozar', 'uno'}","[62, 4, 1, 599]",166.5,33354,0.004991905018888289,0.002788377383693657,"(4.75, 13.25, 7.598278717216867, 3, 7.75, 4.82460014001831)"
Lima ,B1,Salud y cuidados personales,El cuerpo humano y la salud,[['lima']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Limarse las uñas,B1,Salud y cuidados personales,El cuerpo humano y la salud,"[['limar', 'él', 'el', 'uña']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Limón,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['limón']],1,33354,2.998141152485459e-05,0.00036969894288181577,"(2, 2, 2.0, 2, 2, 2.0)","{'bizcocho', 'de'}","[3, 817]",410.0,33354,0.012292378725190381,0.004581613998589058,"(2, 13.5, 5.9371685026519785, 2, 8, 3.8292533659730723)"
Limpiar el polvo,B1,Labores domésticas,Labores domésticas,"[['limpiar', 'el', 'polvo']]",1,33354,2.998141152485459e-05,5.981056661536523e-05,"(7, 7, 7.0, 4, 4, 4.0)","{'colocar', 'cada', 'y', 'barrer'}","[10, 46, 790, 3]",212.25,33354,0.006363554596150386,0.0027376371450475996,"(4.25, 14.25, 7.476403412217941, 2.25, 8.25, 4.343959823885525)"
Lindo ,A1-A2,Individuo y relaciones personales,Descripción física,[['lindo']],8,33354,0.00023985129219883673,0.00029721681315919807,"(4, 10, 8.0, 3, 7, 4.875)","{'él', 'tanto', 'ser', 'blancanieves', 'el', 'recogido', 'enanito', 'uno', 'hermoso', 'así', 'que', 'pero', 'adornado', 'imaginar', 'con', 'y', 'haber', 'moño', 'parecer', 'siete', 'tú', 'si', 'en', 'de'}","[914, 102, 421, 37, 1201, 1, 21, 599, 26, 80, 705, 139, 2, 9, 269, 790, 249, 1, 30, 10, 177, 73, 431, 817]",296.0,33354,0.00887449781135696,0.0044769960801652455,"(3.2083333333333335, 15.583333333333334, 7.310941269308541, 2.0833333333333335, 9.875, 4.659580233703246)"
Línea,B2,Artes,Artes plásticas,[['línea']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Línea,B2,Ciencia y tecnología,Ciencia y tecnología,[['línea']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Línea ADSL,B1,Medios de comunicación,Internet,"[['línea', 'adsl']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Línea ocupada,A1-A2,Información y medios de comunicación,Teléfono,"[['línea', 'ocupado']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Líneas de autobuses,B2,"Viajes, alojamiento y transportes",Viajes y transportes,"[['líneas', 'de', 'autobús']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lino,B1,Compras y tiendas,"Ropa, calzado y complementos",[['lino']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Liso,B1,Compras y tiendas,"Ropa, calzado y complementos",[['liso']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lista de distribución,B2,Comunicación,Comunicación personal,"[['lista', 'de', 'distribución']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lista de invitados,B1,Individuo y relaciones personales,Celebraciones,"[['lista', 'de', 'invitado']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Literario,B2,Artes,Literatura y teatro,[['literario']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Literatura,B1,Artes,Literatura,[['literatura']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Literatura,B2,Artes,Literatura y teatro,[['literatura']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Literatura ,A1-A2,Ocio,Aficiones y espectáculos,[['literatura']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Litro,A1-A2,Alimentación,Alimentos,[['litro']],1,33354,2.998141152485459e-05,2.467477915958744e-05,"(10, 10, 10.0, 6, 6, 6.0)","{'dos', 'su', 'de', 'boca', 'agua'}","[27, 349, 817, 9, 24]",245.2,33354,0.007351442105894346,0.0035624397756827907,"(2.6, 16.8, 7.854462540612952, 2.2, 10, 4.814254673355164)"
Litro,B1,Formas y medidas,Formas y medidas,[['litro']],1,33354,2.998141152485459e-05,2.467477915958744e-05,"(10, 10, 10.0, 6, 6, 6.0)","{'dos', 'su', 'de', 'boca', 'agua'}","[27, 349, 817, 9, 24]",245.2,33354,0.007351442105894346,0.0035624397756827907,"(2.6, 16.8, 7.854462540612952, 2.2, 10, 4.814254673355164)"
Llamada ,A1-A2,Información y medios de comunicación,Teléfono,[['llamada']],1,33354,2.998141152485459e-05,1.937148117963283e-05,"(5, 5, 5.0, 5, 5, 5.0)","{'el', 'de', 'escuchar', 'príncipe'}","[1201, 817, 36, 68]",530.5,33354,0.01590513881393536,0.0050875327745180466,"(2.5, 18.5, 7.335831996941026, 1.25, 11, 4.47180636168566)"
Llamada interurbana,B2,Comunicación,Comunicación personal,"[['llamada', 'interurbano']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llamadas internacionales,B2,Comunicación,Comunicación personal,"[['llamada', 'internacional']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llamar ,B1,Medios de comunicación,Teléfono,[['llamar']],32,33354,0.0009594051687953469,0.001123142054805692,"(4, 19, 8.3125, 2, 8, 4.65625)","{'él', 'día', 'decir', 'preparar', 'nombre', 'escondite', 'gretel', 'ronquido', 'oro', 'cazador', 'gothel', 'el', 'blancanieves', 'cuando', 'cada', 'antes', 'a', 'abuelo', 'tuto', 'su', 'subir', 'gran', 'enanito', 'cómo', 'grito', 'uno', 'enamorada', 'así', 'siquiera', 'caperucita', 'que', 'abuela', 'roja', 'escuchar', 'mundo', 'ronco', 'teléfono', 'y', 'responder', 'por', 'este', 'faro', 'sirviente', 'atención', 'todo', 'pinocho', 'entones', 'haber', 'para', 'velocidad', 'quién', 'siete', 'puerta', 'cenicienta', 'rapunzel', 'hansel', 'si', 'de', 'médico', 'casar', 'torre', 'yo'}","[914, 115, 137, 8, 4, 3, 8, 1, 12, 10, 19, 1201, 37, 98, 46, 26, 745, 2, 4, 349, 25, 27, 21, 29, 7, 599, 1, 80, 4, 11, 705, 8, 1, 36, 25, 1, 2, 790, 11, 250, 93, 4, 3, 6, 186, 81, 1, 249, 203, 3, 28, 10, 33, 18, 45, 10, 73, 817, 3, 12, 14, 211]",136.69354838709677,33354,0.004098265526986172,0.0022555460968958904,"(3.725806451612903, 14.370967741935484, 7.430613786585342, 2.1451612903225805, 8.161290322580646, 4.336442049545525)"
Llamar por teléfono,A1-A2,Información y medios de comunicación,Teléfono,"[['llamar', 'por', 'teléfono']]",1,33354,2.998141152485459e-05,4.7350031903830806e-05,"(9, 9, 9.0, 6, 6, 6.0)","{'día', 'cada', 'a'}","[115, 46, 745]",302.0,33354,0.009054386280506086,0.004936077315289808,"(3, 17, 7.281908374671724, 1.3333333333333333, 10, 4.451444412022177)"
Llave ,A1-A2,"Viajes, transportes y alojamiento",En el hotel,[['llave']],3,33354,8.994423457456377e-05,0.00010931772201809598,"(6, 9, 7.666666666666667, 4, 8, 5.666666666666667)","{'a', 'de', 'con', 'el', 'coger', 'puerta', 'celda'}","[745, 817, 269, 1201, 17, 33, 3]",440.7142857142857,33354,0.013213236364882345,0.004971341423990872,"(3.2857142857142856, 17.428571428571427, 7.723883651643017, 1.8571428571428572, 10.142857142857142, 4.5753725538381556)"
Llegada,A1-A2,"Viajes, transportes y alojamiento",Medios de transporte,[['llegada']],1,33354,2.998141152485459e-05,1.4088349948823876e-05,"(6, 6, 6.0, 7, 7, 7.0)","{'inquietante', 'de', 'testigo', 'uno', 'el'}","[2, 817, 1, 599, 1201]",524.0,33354,0.015710259639023807,0.005325992346652166,"(3.6, 15, 7.098785514189482, 3.6, 10.6, 5.796992374038697)"
Llenarse de orgullo,B2,Individuo y relaciones personales,Valores y comportamientos personales,"[['llenar', 'él', 'de', 'orgullo']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevar,A1-A2,Compras y tiendas,Ropa,[['llevar']],45,33354,0.0013491635186184566,0.0014752516596305753,"(4, 16, 7.5777777777777775, 2, 7, 4.622222222222222)","{'sorpresa', 'alguno', 'anillo', 'camino', 'cosa', 'vuelta', 'explicación', 'dedo', 'convención', 'serrín', 'torreón', 'wendy', 'baile', 'extraño', 'padre', 'ver', 'pero', 'más', 'dejar', 'niña', 'anciana', 'dentro', 'madre', 'genio', 'pensar', 'casa', 'sombrero', 'pinocho', 'él', 'inquietante', 'ropa', 'rojo', 'buscar', 'escalera', 'buen', 'colgar', 'a', 'su', 'patito', 'bonito', 'campanilla', 'estar', 'y', 'canasta', 'todo', 'caminar', 'largo', 'geppetto', 'cuerda', 'ante', 'ordenar', 'yo', 'quien', 'bien', 'hoy', 'tanto', 'atado', 'tener', 'enferma', 'puño', 'gothel', 'mucho', 'capa', 'príncipe', 'gran', 'cómo', 'uno', 'o', 'tal', 'alimento', 'preguntar', 'tripa', 'saco', 'alto', 'tú', 'amarrado', 'pagar', 'inventiva', 'ese', 'ya', 'sí', 'lámpara', 'ir', 'día', 'viejo', 'cabo', 'poder', 'no', 'como', 'trampa', 'manteca', 'el', 'rico', 'blancanieves', 'donde', 'mágico', 'palacio', 'susto', 'habitación', 'que', 'merienda', 'lejos', 'bosque', 'por', 'siempre', 'haber', 'para', 'tu', 'de', 'en', 'delicioso', 'lugar', 'manjar', 'propio', 'hasta', 'hombre', 'entrenamiento'}","[9, 21, 6, 21, 40, 10, 2, 8, 1, 2, 3, 8, 8, 17, 21, 150, 139, 163, 62, 56, 6, 13, 12, 10, 50, 105, 3, 81, 914, 2, 9, 12, 32, 9, 37, 1, 745, 349, 8, 10, 9, 221, 790, 1, 186, 10, 17, 32, 5, 10, 3, 211, 10, 31, 13, 102, 2, 166, 3, 2, 19, 147, 2, 68, 27, 29, 599, 23, 5, 3, 20, 1, 15, 12, 177, 1, 3, 1, 90, 57, 20, 18, 100, 115, 26, 6, 179, 307, 125, 1, 1, 1201, 11, 37, 32, 15, 15, 9, 9, 705, 2, 10, 49, 250, 36, 249, 203, 55, 817, 431, 3, 35, 3, 5, 62, 30, 3]",97.88888888888889,33354,0.002934847061488544,0.0019772007442444167,"(3.8376068376068377, 13.871794871794872, 7.554163736307217, 2.4017094017094016, 8.341880341880342, 4.675938115543419)"
Llevar ,B1,Compras y tiendas,"Ropa, calzado y complementos",[['llevar']],45,33354,0.0013491635186184566,0.0014752516596305753,"(4, 16, 7.5777777777777775, 2, 7, 4.622222222222222)","{'sorpresa', 'alguno', 'anillo', 'camino', 'cosa', 'vuelta', 'explicación', 'dedo', 'convención', 'serrín', 'torreón', 'wendy', 'baile', 'extraño', 'padre', 'ver', 'pero', 'más', 'dejar', 'niña', 'anciana', 'dentro', 'madre', 'genio', 'pensar', 'casa', 'sombrero', 'pinocho', 'él', 'inquietante', 'ropa', 'rojo', 'buscar', 'escalera', 'buen', 'colgar', 'a', 'su', 'patito', 'bonito', 'campanilla', 'estar', 'y', 'canasta', 'todo', 'caminar', 'largo', 'geppetto', 'cuerda', 'ante', 'ordenar', 'yo', 'quien', 'bien', 'hoy', 'tanto', 'atado', 'tener', 'enferma', 'puño', 'gothel', 'mucho', 'capa', 'príncipe', 'gran', 'cómo', 'uno', 'o', 'tal', 'alimento', 'preguntar', 'tripa', 'saco', 'alto', 'tú', 'amarrado', 'pagar', 'inventiva', 'ese', 'ya', 'sí', 'lámpara', 'ir', 'día', 'viejo', 'cabo', 'poder', 'no', 'como', 'trampa', 'manteca', 'el', 'rico', 'blancanieves', 'donde', 'mágico', 'palacio', 'susto', 'habitación', 'que', 'merienda', 'lejos', 'bosque', 'por', 'siempre', 'haber', 'para', 'tu', 'de', 'en', 'delicioso', 'lugar', 'manjar', 'propio', 'hasta', 'hombre', 'entrenamiento'}","[9, 21, 6, 21, 40, 10, 2, 8, 1, 2, 3, 8, 8, 17, 21, 150, 139, 163, 62, 56, 6, 13, 12, 10, 50, 105, 3, 81, 914, 2, 9, 12, 32, 9, 37, 1, 745, 349, 8, 10, 9, 221, 790, 1, 186, 10, 17, 32, 5, 10, 3, 211, 10, 31, 13, 102, 2, 166, 3, 2, 19, 147, 2, 68, 27, 29, 599, 23, 5, 3, 20, 1, 15, 12, 177, 1, 3, 1, 90, 57, 20, 18, 100, 115, 26, 6, 179, 307, 125, 1, 1, 1201, 11, 37, 32, 15, 15, 9, 9, 705, 2, 10, 49, 250, 36, 249, 203, 55, 817, 431, 3, 35, 3, 5, 62, 30, 3]",97.88888888888889,33354,0.002934847061488544,0.0019772007442444167,"(3.8376068376068377, 13.871794871794872, 7.554163736307217, 2.4017094017094016, 8.341880341880342, 4.675938115543419)"
Llevar a juicio,B2,Justicia,Ley y orden,"[['llevar', 'a', 'juicio']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevar años cotizados,B2,Trabajo,Actividad laboral,"[['llevar', 'año', 'cotizado']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevar años en paro,B2,Trabajo,Actividad laboral,"[['llevar', 'año', 'en', 'paro']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevar años juntos,B1,Individuo y relaciones personales,Relaciones personales,"[['llevar', 'año', 'junto']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevar barba,A1-A2,Individuo y relaciones personales,Descripción física,"[['llevar', 'barba']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevar bigote,A1-A2,Individuo y relaciones personales,Descripción física,"[['llevar', 'bigote']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevar gafas,A1-A2,Individuo y relaciones personales,Descripción física,"[['llevar', 'gafas']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevar un vestido,A1-A2,Compras y tiendas,Ropa,"[['llevar', 'uno', 'vestido']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse,B1,Compras y tiendas,"Ropa, calzado y complementos",[['llevarse']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse bien,B1,Individuo y relaciones personales,Relaciones personales,"[['llevar', 'él', 'bien']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse como hermanos,B2,Individuo y relaciones personales,Relaciones familiares,"[['llevar', 'él', 'como', 'hermano']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse mal,B1,Individuo y relaciones personales,Relaciones personales,"[['llevar', 'él', 'mal']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llevarse mucho,B1,Compras y tiendas,"Ropa, calzado y complementos","[['llevar', 'él', 'mucho']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Llover,A1-A2,Geografía y naturaleza,Fenómenos atmosféricos,[['llover']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lluvia,A1-A2,Geografía y naturaleza,Fenómenos atmosféricos,[['lluvia']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lluvia ácida,B1,Medioambiente,Problemas medioambientales,"[['lluvia', 'ácido']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lluvia ácida ,B2,Medioambiente,Problemas medioambientales,"[['lluvia', 'ácido']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Localización,B2,Artes,Cine y fotografía,[['localización']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Locutor,B1,Ocio,Tiempo libre y entretenimiento,[['locutor']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lógica ,B2,Ocio,Juegos y pasatiempos,[['lógica']],1,33354,2.998141152485459e-05,0.00010330916051744903,"(4, 4, 4.0, 4, 4, 4.0)","{'el', 'misterio', 'utilizar'}","[1201, 4, 3]",402.6666666666667,33354,0.012072515040674782,0.0030514575588532628,"(3.3333333333333335, 12.333333333333334, 6.266352113979091, 2.6666666666666665, 8.666666666666666, 4.7396382644092885)"
Lomo,B1,Alimentación,"Alimentación sana / menús, platos, recetas",[['lomo']],2,33354,5.996282304970918e-05,2.9008908305943565e-05,"(5, 14, 9.5, 5, 6, 5.5)","{'mula', 'colgar', 'a', 'bosque', 'de', 'uno', 'el', 'donner'}","[3, 1, 745, 49, 817, 599, 1201, 10]",428.125,33354,0.012835791809078371,0.004681283815973186,"(3, 16, 7.3341528305852, 2.75, 9.5, 4.866239897747158)"
Loncha de jamón,A1-A2,Alimentación,Alimentos,"[['loncha', 'de', 'jamón']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Loncha de queso,A1-A2,Alimentación,Alimentos,"[['loncha', 'de', 'queso']]",0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Loro,A1-A2,Geografía y naturaleza,Animales y plantas,[['loro']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lotería ,B2,Ocio,Juegos y pasatiempos,[['lotería']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
Lubina,B2,Alimentación,Alimentación nutritiva,[['lubina']],0,33354,0.0,0.0,"(None, None, None, None, None, None)",set(),[],0.0,33354,0.0,0.0,"(None, None, None, None, None, None)"
