Lexical item;Level
escalera de incendios;B2
escaleras mecánicas;B1
escalofrío;B2
escaparate;B2
escasez;B2
escayola;B2
escayolar;B2
escena;B2
escenario;B1
escenificar;B2
escenificar una obra teatral;B2
escoba;B1
escobilla;B2
escoger;B1
escoger un compañero;B1
escoger un libro;B1
escoger un tema;B1
esconder;B1
esconderse;B2
escondite;B2
escribir;A1
escribir el currículum;A2
escribir un mensaje electrónico;A1
escribir una carta;A1
escribir una carta de presentación;B1
escribir una nota;A2
escribir una postal;A1
escritor;A2
escritorio;B2
escuchar;A1
escuchar la radio;A1
escuchar música;A1
escuchar un programa de radio;A2
escuchar una canción;A1
escuela;A1
escuela de ballet;A2
escuela de idiomas;A2
escuela de música;A2
escuela pública;B1
escuela privada;B1
escuela superior;B2
esculpir;B2
escultor;B1
escultura;B1
escultura de barro;B2
escultura de bronce;B2
escultura de mármol;B2
escupir;B2
esencia;B2
espíritu;B2
españa;A1
español;A1
espacio;B1
espacio publicitario;B2
espacio urbano;B1
espacioso;B2
espada;B2
espaguetis;A1
espalda;A2
espantar;B2
espantoso;B2
esparadrapo;B2
especialista;B1
especias;B1
especie;B2
especie autóctona;B2
especie protegida;B2
espectáculo;B1
espectáculo deportivo;B2
espectador;B1
espejo;B1
esperar;A2
esperar un hijo;B1
espinacas;B1
esponja;B1
esposo;B1
espuma;B1
espuma de afeitar;B1
esquí;B1
esquí alpino;B1
esquí de fondo;B1
esqueleto;B2
esquema;B1
esquiador;B1
esquiar;A2
esquina;A2
estética;B2
estético;B2
estómago;A2
estabilidad;B1
estabilidad laboral;B1
establecer;B2
establecer comunicación;B2
establecer el contacto;B2
establecer la comunicación;B2
establecimiento;B2
estación;A2
estación de autobuses;A2
estación de metro;A2
estación de tren;A2
estación del año;B1
estación espacial;B2
estadística;B2
estadio;B2
estadio municipal;B2
estado;B1
estado civil;A1
estado gaseoso;B1
estado líquido;B1
estado sólido;B1
estallar;B1
estallido;B2
estampado;B2
estampado de flores;B1
estanco;A2
estantería;A1
estar;A1
estar a dieta;B2
estar a la moda;B1
estar a régimen;B2
estar aburrido;B1
estar acomplejado;B2
estar acusado;B2
estar acusado de un delito;B2
estar acusado de un delito de agresión;B2
estar acusado de un delito de malos tratos;B2
estar acusado de un delito de tráfico de drogas;B2
estar agachado;B2
estar agotado;B1
estar asustado;B1
estar bien;B1
estar bien educado;B2
estar bien informado;B1
estar borracho;B1
estar buena;B2
estar caducado;B1
estar caducado el pasaporte;B2
estar caducado el permiso de residencia;B2
estar caliente;B2
estar calvo;A2
estar cansado;A2
estar casado;B1
estar castigado;B2
estar completo;B1
estar comunicando;B1
estar conectado;B1
estar consciente;B2
estar contento;A2
estar de alquiler;B2
estar de auxiliar;B1
estar de baja;B2
estar de baja por enfermedad;B2
estar de baja por paternidad;B2
estar de canguro;B1
estar de fiesta;B2
estar de juerga;B2
estar de luna de miel;B1
estar de mal humor;B1
estar de oferta;B1
estar de pie;B1
estar de promoción;B1
estar de vacaciones;B1
estar de viaje de novios;B1
estar decaído;B2
estar deprimido;B1
estar derecho;B2
estar desempleado;B2
estar despejado;B2
estar distraído;B2
estar embarazada;B1
estar en Babia;B2
estar en coma;B2
estar en oferta;B1
estar enamorado;B1
estar enfadado;A2
estar enfermo;A1
estar estresado;B1
estar estropeado;B1
estar frío;B2
estar helado;B2
estar jubilado;A2
estar libre;B1
estar limpio;B1
estar mal educado;B2
estar mal enchufado;B1
estar mal informado;B1
estar mareado;B1
estar moreno;B1
estar nervioso;A2
estar nublado;B1
estar preocupado;A2
estar rebajado;B1
estar sano;B1
estar sucio;B2
estar transparente;B2
estar triste;A2
estatal;B2
estatua;A2
estatua de barro;B2
estatua de bronce;B2
estatua de mármol;B2
estatura media;B2
estatura mediana;B2
estatura normal;B2
este;A1
estilo;B2
estilo ágil;B2
estilo abstracto;B2
estilo arquitectónico;B2
estilo barroco;B2
estilo clásico;B1
estilo cubista;B2
estilo cuidado;B2
estilo definido;B2
estilo directo;B2
estilo elegante;B2
estilo escultórico;B2
estilo expresionista;B2
estilo futurista;B2
estilo gótico;B2
estilo impresionista;B2
estilo literario;B2
estilo modernista;B2
estilo moderno;B1
estilo particular;B2
estilo pictórico;B2
estilo propio;B2
estilo realista;B1
estilo románico;B2
estilo surrealista;B1
estimado;B1
estimar;B2
estiramiento;B1
estirar;B1
estofado;B1
estornudar;B2
estrés;B1
estratégico;B2
estrategia;B2
estrecho;B1
estrella;A2
estrenar;B2
estrenar una película;B2
estreno;B2
estreno cinematográfico;B2
estresado;B1
estresarse;B2
estrofa;B2
estropajo;B1
estropeado;B1
estropearse un electrodoméstico;B2
estructura;B1
estudiante;A1
estudiante en prácticas;B1
estudiar;A1
estudiar el bachillerato;B1
estudiar un doctorado;B1
estudiar un máster;B1
estudiar una carrera;B1
estudio;A1
estudio de mercado;B2
estudios primarios;B2
estudios secundarios;B2
estudios superiores;B2
estudios universitarios;B2
estudioso;B1
estupendo;B2
etapa;B1
etiqueta;B2
etiquetar;B2
ETT;B2
euro;A1
europa;A2
europeo;A2
evaluación;B2
evaluación final;B2
evaluación parcial;B2
evangelio;B2
evaporarse;B1
evento;B1
evidente;B2
evidentemente;B2
evolución;B2
evolucionar;B2
examen;A1
examen anual;B2
examen cuatrimestral;B2
examen en línea;B1
examen escrito;B1
examen final;B2
examen oral;B1
examen parcial;B2
examen trimestral;B2
examinarse;B2
exceso;B2
exceso de equipaje;B2
excursión;A2
excursionista;B1
exfoliación;B2
exfoliar;B2
exhibición;B1
exhibir;B2
existir;A2
exmarido;A2
exmujer;A2
expediente académico;B1
expedir;B2
experiencia;B1
experimentado;B2
experimentar dolor;B2
experimento;B1
experto;B2
explicación;B1
explicar;A2
explicar las reglas del juego;B2
explicar un tema;B1
explicar una lección;B1
explorar;B1
explosión;B2
explotación;B2
explotar;B2
exponer;B2
exponerse;B2
exponerse a la radiación solar;B2
exportación;B1
exportación de mercancías;B2
exportar;B1
exposición;A2
exposición de pintura;A2
expresar;B1
expresión;B2
expresidiario;B2
expresionismo;B2
expresionista;B2
exprimido;B2
exprimidor;B2
exprimir;A2
exprimir un limón;B2
exquisito;B2
extender;B1
extensión;A2
exterior;A2
extinguir;B2
extinguirse;B2
extraño;B1
extraíble;B2
extracto;B2
extraer;B1
extranjero;A1
extraviar;B1
extraviar las maletas;B2
extremidad;B2
extremo oriente;B2
extrovertido;B1
fábrica;A2
física;B1
físico;B1
fútbol;B2
fórmula;B2
fórmula matemática;B2
fórmula química;B2
fa;B2
fabada;B2
fabricación;B1
fabricar;B1
fachada;B2
facilitar;B2
factura;B2
factura de la luz;B2
factura de teléfono;B2
factura del gas;B2
factura del teléfono;B2
facturar;B1
facturar el equipaje;B1
facturar las maletas;B1
falda;A1
falda corta;B1
falda larga;B1
fallar;B2
fallecer;B2
falsificar;B2
falso;B1
falta;B1
falta de luminosidad;B2
faltar;B1
familia;A1
familia adoptiva;B2
familia numerosa;B2
familiar;A2
familiar cercano;B2
familiar lejano;B2
fan;B2
faringe;B2
faringitis;B2
farmacéutica;B2
farmacéutico;B2
farmacia;A1
farmacia de guardia;B1
farola;B2
fascinación;B2
fascinado;B2
fascinar;B2
fascismo;B2
fastidiar;B2
fatiga;B1
fauna;B2
favorecer;B1
fax;A1
faz;B2
fealdad;B1
febrero;A1
fecha;A1
fecha de expiración;B2
fecha de nacimiento;A1
fechar;B2
fecundación;B2
fecundar;B2
felicidad;B2
felicitar;B1
feliz;B2
femenino;B1
fenomenal;B2
feo;A2
feria de arte;B2
feroz;B2
ferry;B2
festival;B2
festival de música;B2
fiable;B2
fibra;B1
ficha;B1
fichar;B2
fidelidad;B2
fiebre;B1
fiebre alta;B2
fiebre baja;B2
fiel;B2
fiesta;A1
fiesta de cumpleaños;A2
fiesta de disfraces;B1
fiesta de fin de curso;A2
fiesta local;B2
fiesta nacional;B2
fiesta oficial;B2
figura;B1
figurar;B2
filósofo;B2
fila;B1
fila de un cine;B1
fila de un teatro;B1
filete;A2
filete con patatas;A2
filete de ternera;A2
filosófico;B2
filosofía;B2
filtrar;B2
final;B1
final abierto;B1
final feliz;B1
final triste;B1
finalizar;B2
financiación;B2
financiar;B2
finca;B2
firma;B1
firmar;A1
firmar la paz;B2
firmar un cheque;B2
firmar un contrato;B1
firmar un contrato de alquiler;B2
firmar un presupuesto;B2
firmar una hipoteca;B2
fiscal;B2
flamenco;A2
flan;B1
flash;B1
flauta;B1
flautista;B1
flexibilidad;B2
flexibilidad de horario;B2
flexible;B1
flexionar;B1
flexionar la rodilla;B1
flexo;A2
flojo;B2
flor;A1
flor artificial;B2
flor delicada;B2
flor exótica;B2
flor natural;B2
flor seca;B2
flor silvestre;B2
flora;B2
florecer;B2
florero;B1
flotador;B2
flotar;B2
fluir;B2
foca;B1
folio;B1
folleto;B1
fondo;B1
fondo de inversión;B2
fontanería;B2
fontanero;B2
forestal;B2
forma;A2
formación;B1
formación a cargo de la empresa;B1
formación continua;B1
formación permanente;B2
formación profesional;B1
formal;B1
formar;B1
formar parte;B1
formarse;B2
formulación;B2
formular;B2
formular una crítica;B2
formular una pregunta;B2
foro;A2
foro de discusión;A2
fotógrafo;A2
foto;A1
foto central;B2
foto digital;B1
foto en blanco y negro;B1
foto en color;B1
fotocopia;A1
fotocopiadora;A2
fotografía;A2
fotografía abstracta;B2
fotografía artística;B2
fotografía científica;B2
fotografía de estudio;B2
fotografía digital;B1
fotografiar;B1
frágil;B2
fríamente;B2
frío;B1
fracaso;B1
fracturar;B2
fracturarse;B2
fracturarse un hueso;B2
fragilidad;B2
fragmentar;B2
fragmentarse;B2
fragmento;B2
frambuesa;B2
freír;B1
freír huevos;B1
freír patatas;B1
fregadero;B1
fregar;B1
fregar el suelo;B1
fregar los platos;B1
fregona;B1
freidora;B2
frenar;B1
freno;B1
frente;B2
fresa;A2
fresco;B1
frigorífico;B1
frito;B1
frontera;B2
fronterizo;B2
fruta;A1
frutería;A2
frutero;A2
fruto;B2
frutos del bosque;B2
frutos secos;B2
fuego;B1
fuegos artificiales;B2
fuente;B1
fuerte;A2
fuerza;A2
función;B2
función de circo;B2
función de teatro;B2
funcionar;B1
funcionario;A2
fundado;B1
fundamental;B2
fundamentar;B2
fundamento;B2
fundir;B2
fundirse;B2
funeral;B2
furioso;B2
fusil;B2
futbolista;B2
género literario;B2
gafas;A1
gafas de cerca;B2
gafas de lejos;B2
gafas de protección;B2
gafas de sol;A2
gafas graduadas;B2
galaxia;B2
galería;B1
galería de arte;B1
galleta;A2
gallina;B1
gallo;B1
gamba;A2
ganadería;B1
ganadero;B2
ganado;B2
ganador;B1
ganancia;B2
ganar;A2
ganar clientes;B2
ganar dinero;A2
ganar elecciones;B2
ganar la copa;B2
ganar las elecciones;B2
ganar peso;B2
ganar un juicio;B2
ganar un sueldo;B1
ganar una beca;B1
ganar una medalla;B2
ganarse;B1
ganga;B2
garaje;A1
garantía;B1
garantizar;B1
garbanzo;B1
garganta;A2
gargantilla;B2
gargantilla de oro;B2
gargantilla de plata;B2
gas;B1
gasa;B2
gasoil;B1
gasolina;A2
gasolina normal;B1
gasolina súper;B1
gasolina sin plomo;B1
gasolinera;B1
gastar;B1
gasto;B2
gastos de agua;B2
gastos de comunidad;B2
gastos de envío;B1
gastos de portería;B2
gato;A2
gato callejero;B2
gay;B1
gazpacho;B1
gel;A2
gel de afeitar;B1
gel fijador;B2
gemelo;B2
genérico;B2
genética;B1
genético;B2
general;B1
generalización;B2
generalizar;B2
generar;B1
generosidad;B2
generoso;A2
genial;B1
genio;B2
geográfico;B1
geografía;B1
gestión;B2
gesticular;B2
gestionar;B2
gesto;B2
gestualidad;B2
gimnasia;B2
gimnasio;A2
ginebra;A2
ginecólogo;B1
girar;B1
giro postal;B2
giro telegráfico;B2
global;B1
globo;B1
gobernar;B1
gobierno;A2
gobierno central;B2
gobierno democrático;B2
gobierno independiente;B2
gobierno liberal;B2
gobierno nacionalista;B2
gobierno progresista;B2
gobierno totalitario;B2
gol;B1
golfo;B2
golpe;B1
golpear;B1
goma;A1
goma de borrar;A1
gomina;B2
gordito;A2
gordo;A2
gorra;A2
gorro;A2
gorro de baño;B1
gorro de ducha;B1
gota;B1
gozar;B1
gráfico;B2
grúa;B2
grabar;B2
grabar un archivo;B2
grabar un programa;B2
grabar un programa de radio;B2
grabar un programa de televisión;B2
grado;B1
grado de parentesco;B2
grado medio;B1
graduado;B1
graduado escolar;B2
gramo;B1
gran;A2
gran amigo;B1
grande;A1
granizar;B2
granizo;B1
granja;B1
grano;B2
grapa;B2
grapadora;B2
grapar;B2
grasa;B1
graso;B2
gratis;A2
gratuito;A2
grave;A2
grifo;A2
gripe;A2
grosella;B2
grupo;B1
grupo de rock;B1
grupo musical;B1
grupo terrorista;B1
guía;A2
guía telefónica;B1
guía turístico;A2
guante;A2
guante de boxeo;B1
guapo;A2
guardar;A2
guardar un archivo;B1
guardar un documento;B1
guardarropa;B2
guardería;B1
guardia;B2
guatemala;A2
guatemalteco;A2
guerra;A2
guerra civil;B1
guerra de independencia;B1
guerra mundial;B1
guión;A1
guión bajo;A1
guión cinematográfico;B2
guindilla;B1
guinea ecuatorial;A2
guineano;A2
guion;B2
guion bajo;A2
guion cinematográfico;B2
guionista;B2
guirnalda;B2
guirnalda de flores;B2
guisante;B1
guitarra;A2
guitarrista;B1
gustar;A2
gusto;B2
hábitat;B2
hígado;B2
húmedo;B1
haber aparcamiento;B1
haber atasco;B1
haber caravana;B1
haber circulación;B2
haber instalaciones;B1
haber instalaciones para minusválidos;B1
haber límite;B2
haber movimiento;B2
haber mucha circulación;B2
haber mucho movimiento;B2
haber mucho tráfico;B2
haber obras;B2
haber plazas libres;B1
haber poca circulación;B2
haber poco movimiento;B2
haber poco tráfico;B2
haber rebajas;B1
haber servicio de habitaciones;B1
haber tráfico;B2
haber un accidente;B1
haber un atasco;B1
habilidad;B2
habilitar;B2
habitación;A1
habitación con aire acondicionado;A1
habitación con baño;A1
habitación con teléfono;A1
habitación con televisión;A1
habitación doble;A1
habitación doble con aire acondicionado;A1
habitación doble con baño;A1
habitación doble con teléfono;A1
habitación doble con televisión;A1
habitación individual;A1
habitación individual con aire acondicionado;A1
habitación individual con baño;A1
habitación individual con teléfono;A1
habitación individual con televisión;A1
habitante;A2
habitantes por metro cuadrado;B2
hablador;B1
hablar;A1
hablar bien de;B2
hablar con clientes;A2
hablar con el jefe;A2
hablar mal de;B2
hablar por teléfono;A2
hablar sobre;B1
hablar sobre un tema;B1
hacer;A1
hacer abdominales;B1
hacer amigos;B2
hacer atletismo;B1
hacer buen tiempo;A1
hacer calor;A1
hacer campaña;B2
hacer camping;B1
hacer ciclismo;B1
hacer cine;B1
hacer clic;B1
hacer clic con el ratón;B1
hacer cola;B1
hacer daño;B2
hacer de canguro;A2
hacer deporte;A1
hacer descenso de barrancos;B2
hacer descuento;B1
hacer doble clic;B2
hacer ejercicio;A1
hacer el amor;B1
hacer el bachillerato;B1
hacer el currículum vítae;B1
hacer el examen;B1
hacer el pedido;B2
hacer errores;A2
hacer escala;B1
hacer escalada;B1
hacer estiramientos;B1
hacer estudios primarios;B2
hacer fijo;B2
hacer flexiones;B1
hacer fotocopias;A2
hacer fotos;A2
hacer frío;A1
hacer frente;B2
hacer gimnasia;A1
hacer huelga;B1
hacer ilusión;B2
hacer la cama;B1
hacer la comida;B1
hacer la compra;A2
hacer la declaración de la renta;B2
hacer la digestión;B2
hacer la lista de la compra;A2
hacer la presentación;B2
hacer la tesis;B2
hacer la tesis doctoral;B2
hacer las maletas;A2
hacer los deberes;A1
hacer los estudios primarios;B2
hacer los estudios secundarios;B2
hacer los estudios universitarios;B2
hacer mal tiempo;A1
hacer milagros;B2
hacer natación;B1
hacer penitencia;B2
hacer prácticas;B1
hacer publicidad;B2
hacer quinielas;B2
hacer régimen;B1
hacer secundarios;B2
hacer senderismo;A2
hacer sol;A1
hacer turismo;B1
hacer un brindis;B2
hacer un cambio;B1
hacer un comentario;B2
hacer un control;B1
hacer un crucero;B1
hacer un cuadro;B2
hacer un curso;A2
hacer un curso de cocina;B1
hacer un curso de jardinería;B1
hacer un descanso;B1
hacer un descuento;B1
hacer un dibujo;A2
hacer un doctorado;B1
hacer un edificio;B1
hacer un ejercicio;A1
hacer un esquema;B1
hacer un examen;A1
hacer un examen oral;B1
hacer un experimento;B2
hacer un giro;B2
hacer un giro postal;B2
hacer un incremento;B2
hacer un informe;B1
hacer un ingreso;B2
hacer un intercambio;B1
hacer un máster;B1
hacer un papel;B2
hacer un pedido;B1
hacer un picnic;B1
hacer un plano;B2
hacer un presupuesto;B1
hacer un proyecto;B1
hacer un régimen;B1
hacer un recibo;B2
hacer un regalo;B1
hacer un resumen;B1
hacer un sacrificio;B2
hacer un safari;B1
hacer un stop;B1
hacer un test;B1
hacer un test escrito;B1
hacer un viaje organizado;B1
hacer una acampada;B2
hacer una actividad;A1
hacer una ampliación;B2
hacer una apuesta;B2
hacer una carrera;B1
hacer una casa;B1
hacer una compra;B2
hacer una copia;B1
hacer una despedida de soltero;B1
hacer una devolución;B1
hacer una entrevista;B1
hacer una entrevista de trabajo;B1
hacer una excursión;B1
hacer una factura;B2
hacer una fiesta;A2
hacer una fiesta de cumpleaños;A2
hacer una fiesta de fin de curso;A2
hacer una foto;A2
hacer una inversión;B2
hacer una llamada;B1
hacer una llamada internacional;B2
hacer una llamada interurbana;B2
hacer una marcha;B1
hacer una mudanza;B1
hacer una pausa;B1
hacer una película;B1
hacer una presentación;B1
hacer una prueba;B2
hacer una receta;B1
hacer una receta médica;B1
hacer una redacción;A2
hacer una reforma;B2
hacer una reserva;A2
hacer una tabla;B2
hacer una transferencia;B2
hacer una venta;B2
hacer una visita;B2
hacer unas prácticas;B1
hacer viento;A1
hacerse eco;B2
hacerse mayor;B2
hacerse socio;B2
hacerse socio de un club;B2
hacerse socio de una asociación;B2
hacerse socio de una asociación deportiva;B2
hacerse un esguince;B2
hacerse una herida;B1
hacerse una idea;B2
hacerse una idea acerca de;B2
hacerse una lesión;B2
hacerse una revisión;B1
hallar;B2
hambre;A1
hambriento;B2
hamburguesa;A1
hamburguesería;B2
harina;A2
harina de maíz;B2
harina de trigo;B2
harina integral;B2
heladería;A2
heladera;A2
heladero;A2
helado;A2
helado de chocolate;A2
helado de fresa;A2
helado de vainilla;A2
helar;B2
helicóptero;B1
helio;B2
hembra;B1
hemisferio;B1
hemisferio norte;B1
hemisferio sur;B1
heredar;B2
heredero;B2
herida;B1
herida grave;B2
herida leve;B2
herida profunda;B2
herida superficial;B2
herido;B2
herir;B1
herir la sensibilidad;B2
hermano;A1
hermanos gemelos;A2
hervido;B1
hervir;B1
hervir agua;B1
hervir el agua;B1
hervir la leche;B1
hervir leche;B1
heterogéneo;B2
heterosexual;B1
hidrógeno;B2
hidratación;B2
hidrato;B1
hidrato de carbono;B1
hidromasaje;B2
hielo;B1
hierba;B1
hierro;B1
higiene;B1
hijo;A1
hijo único;A2
hijo adoptivo;B2
hilo;B2
hilo dental;B2
himno;B2
hinchable;B2
hinchado;B2
hinchar;B2
hinduismo;B2
hipócrita;B2
hipótesis;B2
hipertensión;B2
hipocresía;B2
hipoteca;B1
hipotenusa;B2
historia;B1
historia antigua;B1
historia contemporánea;B1
historia del arte;B1
historia medieval;B1
historia universal;B1
historiador;B1
hobby;A2
hockey;B1
hockey sobre hielo;B1
hogar;B2
hoja;A2
hoja de cálculo;B2
hoja de papel;A2
hola;A1
hombre;A1
hombro;B1
homeopático;B2
homosexual;B1
hondo;B2
honduras;A2
hondureño;A2
honestamente;B2
honestidad;B2
honesto;B2
honorado;B2
horóscopo;B1
hora;A1
horario;A1
horario comercial;B2
horario continuo;B2
horario flexible;B1
horizontal;B2
horizonte;B2
horneado;B1
horno;B1
horrible;B2
horror;B2
hortaliza;B1
hospedar;B1
hospedarse;B1
hospital;A1
hospital de guardia;B1
hospitalizar;B2
hostal;B1
hotel;A1
huelga;B1
huella;B2
huerta;B1
hueso;B1
huevo;A2
huevo frito;B1
humanidad;B2
humano;A2
humillación;B2
humillar;B2
humo;B1
hundir;B2
hundirse;B2
huracán;B1
hurgar;B2
hurgar en la herida;B2
hurtar;B2
hurto;B1
huso horario;A2
iberia;B2
idéntico;B2
idea;B2
ideal;B2
identidad;B2
identificación;B2
identificar;B2
identificar huellas;B2
ideológico;B2
iglesia;A2
iglesia anglicana;B1
iglesia católica;B1
iglesia evangélica;B1
igual;A2
igualar;B1
igualdad;B2
ilegal;B1
iluminación;B2
iluminación alegre;B2
iluminación directa;B2
iluminación indirecta;B2
iluminación suave;B2
iluminación tenue;B2
iluminar;B2
iluminar un espacio;B1
iluminar una habitación;B1
ilusionado;B2
ilusionarse;B2
ilustración;B2
imán;B2
imagen;A2
imaginación;B1
imaginar;B1
imaginarse;B2
imitación;B2
imitar;B2
imitar un estilo;B2
impaciencia;B1
impacientarse;B2
impaciente;B1
impacto medioambiental;B2
imponer;B2
importación;B1
importación de mercancías;B2
importar;B1
impresión;B1
impresionismo;B2
impresionista;B2
impresora;A2
impresora en color;B1
impresora láser;B1
imprimir;B1
imprimir un libro;B2
improvisación;B2
imprudencia;B2
impuesto;B2
impuntual;B2
impuntualidad;B2
inaugurar;B2
incómodo;B2
incapaz;B2
incendiar;B2
incendiarse;B2
incendio;A2
incendio forestal;B1
incidencia;B2
incidente;B2
incidir;B2
incinerar;B2
incomestible;B2
incomible;B2
incompetente;B2
inconsciente;B2
inconstancia;B2
inconstante;B2
incorporación;B1
incorporación inmediata;B1
incorporar;B2
incorporarse;B2
incremento;B2
indemnización;B2
indescriptible;B2
indicar;B2
indicar una maniobra;B1
indigestión;B2
indigesto;B2
indignación;B2
indignado;B2
indignar;B2
indigno;B2
indirecto;A2
industria;B1
industria siderúrgica;B2
industria textil;B2
industrial;B2
INEM;B2
inexperto;B2
infancia;B2
infantil;B1
infarto;B2
infección;B1
infernal;B2
infidelidad;B2
infiel;B2
infierno;B1
inflable;B2
inflamado;B2
influenciable;B2
influenciar;B2
influir;B2
influyente;B2
informática;A2
informático;A2
información;A1
información al cliente;B2
informal;B1
informar;B1
informativo;B2
infusión;A2
infusión de manzanilla;B1
infusión de poleo;B1
infusión de tila;B1
ingeniero;A2
ingrediente;A2
ingresar dinero;B2
ingresar en un hospital;B1
ingresar en urgencias;B1
ingreso;B2
ingresos elevados;B2
ingresos extra;B2
ingresos periódicos;B2
iniciar;B1
injusticia;B2
injusticia social;B2
injusto;B2
inmóvil;B2
inmediatamente;B2
inmediato;B1
inmigración;B2
inmigrante;B1
inmobiliaria;B2
inmortal;B2
inmueble;B2
innovación;B2
innovador;B2
inocencia;B2
inocente;B2
inodoro;A2
inorgánico;B1
inquietar;B2
inquieto;B2
inquilino;B2
insípido;B2
inscribir;B1
inscribirse;B1
inscribirse en un club;B1
inscribirse en un grupo;B1
inscribirse en una asociación;B1
inscribirse en una lista de distribución;B2
insecto;B1
inseguridad;B2
inseguro;B1
insensibilidad;B2
insensible;B2
insertado;B2
insertar;B2
insertar una palabra;B2
insinceridad;B2
insincero;B2
inspección;B2
inspeccionar;B2
inspeccionar el equipaje;B2
inspeccionar las maletas;B2
inspector;B2
inspector de hacienda;B2
inspector de policía;B2
inspiración;B2
inspirar;B2
instalación;B2
instalación eléctrica;B2
instalaciones deportivas;B2
instalar;B2
instalar un antivirus;B2
instalar un programa;B1
instituto;A1
instituto nacional de empleo;B2
instrucción;A2
instrumento;A2
instrumento de cuerda;B1
instrumento de percusión;B1
instrumento de viento;B1
insular;B2
insultante;B2
insultar;B1
insulto;B1
integración;B2
integración social;B2
integrar;B2
integrarse;B2
inteligencia;B1
inteligencia artificial;B2
inteligente;A1
intenso;B2
interés;A2
interés fijo;B2
interés variable;B2
interacción;B2
interactivo;B2
interactuar;B2
intercambiador;B2
intercambiar;B1
intercambiar datos;B1
intercambiar documentos;B1
intercambiar imágenes;B1
intercambiar información;B1
intercambio;B1
interesante;B1
interino;B2
interior;A2
internacional;B1
internet;A1
interponer;B2
interpretación;B2
interpretar;B2
interpretar un papel;B2
interpretar un texto;B2
interrogar;B2
interrogar a un delincuente;B2
interrogar a un sospechoso;B2
interrogar al delincuente;B2
interrogar al sospechoso;B2
interrumpir;B2
interrupción;B2
interruptor;B2
interurbano;B2
intestino;B2
intranquilidad;B1
intranquilizarse;B2
intranquilo;B1
introducción;B1
introducir;B1
introducir datos en el ordenador;B1
introducir una técnica;B2
introvertido;B1
inundación;B1
inundar;B2
inundarse;B2
inventar;B1
invento;B1
inventor;B1
invernadero;B1
inversión;B2
inversión a largo plazo;B2
inversor;B2
invertir;B2
invertir dinero;B2
investigación;B2
investigador;B2
investigar;B2
investigar el delito fiscal;B2
investigar un delito fiscal;B2
invierno;A1
invitación;B1
invitado;B1
invitar;B1
invitar a una despedida de soltero;B1
invitar a una fiesta de fin de curso;B1
involucrado;B2
involucrar;B2
involucrarse;B2
inyección;B2
ir;A1
ir a clase;A1
ir a correos;A2
ir a la cárcel;B1
ir a la compra;A2
ir a la iglesia;A1
ir a la mezquita;A1
ir a la montaña;A1
ir a la playa;A1
ir a la sinagoga;A1
ir a madrid;A1
ir a misa;B1
ir a trabajar;A2
ir a un bar;A1
ir a un café;A1
ir a un concierto;A1
ir a un museo;A1
ir a un restaurante;A1
ir a una discoteca;A1
ir a ver un piso;B1
ir al campo;A1
ir al cine;A1
ir al circo;A1
ir al gimnasio;A1
ir al hospital;A1
ir al médico;A1
ir al parque;A1
ir al teatro;A1
ir andando;A1
ir bien con;B1
ir bien con todo;B1
ir con retraso;B1
ir de acampada;B2
ir de camping;B1
ir de compras;A2
ir de copas;B1
ir de corbata;B2
ir de excursión;A2
ir de fiesta;B2
ir de juerga;B2
ir de marcha;B1
ir de paseo;A2
ir de pesca;B2
ir de rebajas;B1
ir de tapas;B1
ir de tiendas;A2
ir de traje;B2
ir de uniforme;B2
ir de urgencias;B1
ir de vacaciones;A2
ir de viaje;A2
ir de visita;B2
irónicamente;B2
irónico;B2
irresponsabilidad;B2
irresponsable;B2
irse;B1
irse a vivir a;B1
irse de fin de semana;B1
irse de luna de miel;B1
irse de puente;B1
irse de viaje de novios;B1
isla;A2
islamismo;B2
itinerario;B2
jabón;A1
jacuzzi;B2
jamón;A2
jamón serrano;A2
jamón york;A2
japonés;A1
jardín;A1
jardín de infancia;B1
jardinería;B1
jardinera;B1
jardinero;A2
jarrón;B2
jarra;A2
jarra de agua;A2
jarra de cerveza;A2
jaula;B1
jazz;A2
jeans;A2
jefe;A1
jefe de estado;B1
jefe de estudios;B2
jefe de obra;B2
jefe de personal;B2
jersey;A1
jirafa;B1
JJ. OO.;B2
jornada;B1
jornada completa;B1
jornada de reflexión;B2
jornada de trabajo;B2
jornada laboral;B2
jornada parcial;B1
joven;A1
joya;B1
jubilación;B1
jubilación anticipada;B1
jubilado;B1
jubilarse;B1
judía;B1
judía blanca;B1
judío;A1
judo;B2
juego;A1
juego de azar;B2
juego de cartas;B1
juego de ingenio;B2
juego de mesa;B1
juego de naipes;B2
juego limpio;B2
juego sucio;B2
juegos olímpicos;B2
juerga;B2
juerguista;B2
jueves;A1
juez;A2
jugada;B2
jugador;B1
jugador de hockey;B1
jugar;A2
jugar a la comba;B2
jugar a la lotería;B2
jugar a la oca;A2
jugar a las canicas;B2
jugar a las cartas;A2
jugar a las palas;B2
jugar a los bolos;B1
jugar a los dardos;B1
jugar al ajedrez;A2
jugar al béisbol;B1
jugar al baloncesto;A1
jugar al balonmano;B1
jugar al escondite;B2
jugar al fútbol;A1
jugar al parchís;A2
jugar al tenis;A1
jugar con la pelota;B1
jugar en la arena;B1
jugar limpio;B2
jugar una partida;B2
jugo;A2
jugoso;B2
juguete;B1
juicio;B1
juicio oral;B2
julio;A1
junio;A1
