Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
camisón,B2,1,74774,1.3373632546072164e-05,3.173816698038093e-05,"(2, 2, 2.0, 2, 2, 2.0)",501.0,74774,0.006700189905582155,0.0051298252536646285,"(2, 16.666666666666668, 6.201826592360681, 1.3333333333333333, 8.333333333333334, 3.5343045966701196)"
camisa,A1,11,74774,0.0001471099580067938,0.0002708068743799373,"(4, 13, 7.818181818181818, 2, 7, 4.2727272727272725)",418.8333333333333,74774,0.005601323098046558,0.003610869417830903,"(3.2, 14.8, 6.499029323228716, 1.9333333333333333, 8.233333333333333, 3.6868600241104392)"
camiseta,A1,1,74774,1.3373632546072164e-05,9.91817718136904e-06,"(11, 11, 11.0, 2, 2, 2.0)",470.3333333333333,74774,0.0062900651741692746,0.004476869171488573,"(2.6666666666666665, 17, 6.703378341738517, 1.3333333333333333, 7.333333333333333, 3.347662816550079)"
campaña,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
campaña electoral,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
campaña publicitaria,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
campeón,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
campeonato,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
campesino,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
campin,A2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
campo,A1,8,74774,0.00010698906036857731,0.0002643011752995195,"(4, 12, 6.375, 2, 6, 4.125)",505.72727272727275,74774,0.006763410713981768,0.004391093425610502,"(2.590909090909091, 14.727272727272727, 5.810200779169328, 1.6363636363636365, 8.5, 3.5451243417114457)"
campo de fútbol,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
campus,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cana,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canal,B1,8,74774,0.00010698906036857731,7.495986029843462e-05,"(3, 8, 5.625, 1, 8, 3.625)",539.25,74774,0.007211731350469415,0.004698411823357354,"(2.5, 16.375, 6.027117414690975, 1.3333333333333333, 9.541666666666666, 3.4514175447038227)"
canal nacional,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canal público,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canal privado,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canal regional,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canasta,A2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelación,A2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelar,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelar un cóctel,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelar un espectáculo,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelar un funeral,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelar un vuelo,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelar una celebración,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelar una fiesta de disfraces,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancelar una reserva,A2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cancha,A2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canción,A2,5,74774,6.686816273036083e-05,7.72568028999004e-05,"(3, 9, 6.0, 4, 4, 4.0)",488.65,74774,0.006535025543638163,0.004815139779212307,"(2.7, 16.5, 5.856112710521128, 1.5, 9.1, 3.509145988878834)"
candidato,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canguro,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canica,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
canon,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cansado,A2,28,74774,0.0003744617112900206,0.0010716437331797998,"(2, 14, 5.178571428571429, 1, 7, 3.2142857142857144)",366.9811320754717,74774,0.004907870811718936,0.004219577208128088,"(2.1320754716981134, 16.150943396226417, 5.730168858531242, 1.2075471698113207, 8.547169811320755, 3.2961303775180792)"
cansancio,B2,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cansarse,B1,0,74774,0.0,0.0,"(None, None, None, None, None, None)",0.0,74774,0.0,0.0,"(None, None, None, None, None, None)"
cantante,A1,2,74774,2.6747265092144328e-05,3.203895985748191e-05,"(3, 6, 4.5, 3, 4, 3.5)",551.5,74774,0.007375558349158798,0.005684516983611399,"(2.5, 15.9, 5.55239914227202, 1.6, 8.6, 3.4153587707920514)"
cantar,A1,9,74774,0.00012036269291464948,0.00020362485566114685,"(4, 9, 5.555555555555555, 3, 7, 4.222222222222222)",609.4090909090909,74774,0.008150013252054068,0.0052058910057383705,"(2.4545454545454546, 16.136363636363637, 5.809184063341047, 1.8181818181818181, 9.045454545454545, 3.7368755888300402)"
