Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
aplaudir,B2,6,74564,8.046778606297945e-05,0.00014146968780106992,"(4, 15, 10.333333333333334, 3, 7, 5.333333333333333)",522.8947368421053,74564,0.007012696969611411,0.0030280488144365765,"(3.8421052631578947, 24.157894736842106, 9.547413464140016, 2.1578947368421053, 12.736842105263158, 5.155952962873111)"
aplazar,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aplicar,A2,2,74564,2.6822595354326485e-05,1.506785564394845e-05,"(19, 33, 26.0, 7, 15, 11.0)",1035.4,74564,0.01388605761493482,0.0049489727109117065,"(5.2, 32.6, 11.92054780019707, 1.8, 17.2, 5.439182414676039)"
aplicar una crema,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aplicar una fórmula,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aportar,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apostar,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apoyar,B2,9,74564,0.00012070167909446918,0.0002509675638338759,"(5, 15, 8.666666666666666, 4, 10, 5.111111111111111)",402.2307692307692,74564,0.0053944365810681995,0.002591962440634316,"(3.6153846153846154, 24.46153846153846, 9.511051518292795, 2.1538461538461537, 12.692307692307692, 5.345607217837835)"
apreciar,B2,3,74564,4.0233893031489726e-05,0.00011290475276175293,"(7, 11, 9.666666666666666, 4, 6, 5.0)",522.0714285714286,74564,0.007001655337313295,0.002882268559520975,"(2.9285714285714284, 24.5, 9.568654812881128, 1.8571428571428572, 13.785714285714286, 5.221749737770217)"
aprecio,B2,1,74564,1.3411297677163242e-05,1.7639322653232415e-05,"(13, 13, 13.0, 6, 6, 6.0)",336.0,74564,0.004506196019526849,0.0038045861993808317,"(4.75, 26, 9.95280656336125, 2.5, 15, 5.197354977096078)"
aprender,A1,13,74564,0.00017434686980312216,0.00028935688588528413,"(6, 20, 11.923076923076923, 3, 19, 6.615384615384615)",411.8095238095238,74564,0.005522900110100368,0.002932570300740504,"(3.738095238095238, 25.5, 10.028994496054338, 2.0952380952380953, 14.619047619047619, 5.477990843405981)"
aprender de memoria,B1,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprender una fórmula,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprender una regla,A2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
aprendizaje,B2,1,74564,1.3411297677163242e-05,4.988659966022415e-05,"(7, 7, 7.0, 9, 9, 9.0)",819.6,74564,0.010991899576202993,0.002658379444348815,"(3.6, 22.6, 9.011280798266064, 2.6, 16, 6.129034209600102)"
apretado,B2,3,74564,4.0233893031489726e-05,0.00010739585048201829,"(5, 10, 7.0, 4, 7, 5.333333333333333)",589.5833333333334,74564,0.007907077588827496,0.002975835336905941,"(3.8333333333333335, 22, 8.990716995913617, 2, 12.666666666666666, 5.047187355067936)"
apretar,A2,7,74564,9.38790837401427e-05,0.0002841492237437123,"(3, 18, 7.714285714285714, 2, 9, 4.857142857142857)",539.05,74564,0.007229360012874846,0.002872111442127043,"(3.45, 24.75, 9.473624995317397, 1.95, 13.95, 5.25084394602683)"
apretar el botón,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
apretar el zapato,B2,0,74564,0.0,0.0,"(None, None, None, None, None, None)",0.0,74564,0.0,0.0,"(None, None, None, None, None, None)"
