Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
saber bien,B1,1,76410,1.3087292239235702e-05,1.7274771061153068e-05,"(6, 6, 6.0, 6, 6, 6.0)",546.3333333333334,76410,0.007150023993369105,0.007229865906802614,"(1.6666666666666667, 23.666666666666668, 7.189204952137713, 1, 12.333333333333334, 3.569508929765833)"
saber de memoria,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saber fatal,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saber fenomenal,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
saber mal,B1,1,76410,1.3087292239235702e-05,5.031267698379722e-05,"(4, 4, 4.0, 2, 2, 2.0)",1077.0,76410,0.01409501374165685,0.006562217804274837,"(2.6666666666666665, 19.666666666666668, 7.008384195579494, 1.3333333333333333, 11.333333333333334, 3.446831719025067)"
saberse,B1,6,76410,7.852375343541422e-05,0.00017924506808333345,"(2, 12, 8.166666666666666, 2, 6, 3.8333333333333335)",782.4375,76410,0.010239988221436985,0.005251749173314623,"(2.3125, 21.6875, 7.1169843350992155, 1.125, 12.5625, 3.903660894037397)"
saberse todo al dedillo,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sabor,B1,1,76410,1.3087292239235702e-05,2.2073318578140028e-05,"(5, 5, 5.0, 5, 5, 5.0)",1142.1666666666667,76410,0.014947868952580377,0.005461179703664532,"(2.6666666666666665, 22.5, 7.246593704303445, 1.1666666666666667, 14, 4.210308890155958)"
sabor agradable,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sabor bueno,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sabroso,B2,1,76410,1.3087292239235702e-05,5.7142857142857135e-05,"(10, 10, 10.0, 5, 5, 5.0)",309.0,76410,0.004043973301923832,0.00282947973547229,"(4.25, 19, 8.612888710171568, 2.25, 11.25, 4.736170151654411)"
sacacorchos,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacapuntas,A1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar,B1,45,76410,0.0005889281507656066,0.0008365574260813009,"(3, 16, 7.155555555555556, 2, 16, 4.666666666666667)",222.15384615384616,76410,0.0029073923066855927,0.0019604872397246077,"(3.3173076923076925, 16.576923076923077, 7.265909568042197, 2.105769230769231, 9.990384615384615, 4.376876727580539)"
sacar al perro,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar buena nota,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar conclusiones,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar dinero,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar dinero de la cuenta,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar el carné de conducir,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar fotos,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar la basura,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar la conclusión,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar los trapos al sol,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar los trapos sucios,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar mala nota,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar un [número cardinal],B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar un notable,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar un sobresaliente,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar una carta,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar una ficha,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacar una foto,B1,1,76410,1.3087292239235702e-05,4.192723081983101e-05,"(6, 6, 6.0, 2, 2, 2.0)",1159.6666666666667,76410,0.015176896566767002,0.006657687047855393,"(2.3333333333333335, 22.333333333333332, 6.89719639305539, 1, 14, 3.993846937857222)"
sacarse,B2,4,76410,5.234916895694281e-05,3.981233755340298e-05,"(6, 15, 8.75, 3, 10, 6.5)",819.9375,76410,0.010730761680408324,0.004878387878844064,"(2.75, 20.5, 7.190433130948041, 1.375, 12.75, 4.1689553678607485)"
sacarse algo de la manga,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacarse el carné de conducir,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sacerdote,B1,1,76410,1.3087292239235702e-05,6.541097908913374e-06,"(15, 15, 15.0, 17, 17, 17.0)",860.75,76410,0.01126488679492213,0.00462692145425094,"(4.5, 21, 9.108732714692211, 2.25, 17, 6.581720625729002)"
saco,B1,6,76410,7.852375343541422e-05,0.00013484841088271746,"(5, 23, 14.166666666666666, 3, 6, 4.666666666666667)",609.2777777777778,76410,0.007973796332649885,0.004086357728711289,"(3.6666666666666665, 22.88888888888889, 8.699210650551683, 1.7777777777777777, 12.222222222222221, 4.290953106002462)"
saco de dormir,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sagradas escrituras,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sal,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salón,A1,6,76410,7.852375343541422e-05,0.0001692679811206126,"(5, 9, 6.666666666666667, 1, 5, 3.3333333333333335)",767.5,76410,0.0100444967936134,0.004336191586820666,"(2.8125, 20.5, 7.341365243031783, 1.625, 12.5625, 4.230466081495573)"
salón comedor,A2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
salón de belleza,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sala de cine,B1,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
sala de conciertos,B2,0,76410,0.0,0.0,"(None, None, None, None, None, None)",0.0,76410,0.0,0.0,"(None, None, None, None, None, None)"
