Lexical item,Level,Count,Total,Frequency,TFIDF,Tree,Context count,Context total,Context frequency,Context TFIDF,Context tree
ir de viaje,A2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
ir de visita,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
irónicamente,B2,1,73639,1.3579760724616033e-05,2.543347711807704e-05,"(8, 8, 8.0, 5, 5, 5.0)",569.6,73639,0.007735031708741292,0.0038537025545595962,"(3.2, 25.2, 9.912666594316581, 1.8, 15.8, 5.63411899666638)"
irónico,B2,2,73639,2.7159521449232066e-05,5.398054342117536e-05,"(6, 12, 9.0, 2, 8, 5.0)",361.6,73639,0.004910441478021157,0.003382169742833645,"(3.6, 22.4, 9.154073897195415, 1.8, 12.8, 5.045190413188257)"
irresponsabilidad,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
irresponsable,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
irse,B1,312,73639,0.004236885346080202,0.00381577772000196,"(2, 27, 9.717948717948717, 1, 18, 5.583333333333333)",86.40441176470588,73639,0.0011733512373159043,0.0010194478897157166,"(4.272058823529412, 20.245098039215687, 9.887586339673295, 2.588235294117647, 11.637254901960784, 5.672453627114097)"
irse a vivir a,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
irse de fin de semana,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
irse de luna de miel,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
irse de puente,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
irse de viaje de novios,B1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
isla,A2,3,73639,4.0739282173848094e-05,0.00019511073262184518,"(5, 10, 8.0, 4, 8, 5.666666666666667)",651.0833333333334,73639,0.008841555878452088,0.003900292526998558,"(3.8333333333333335, 22.166666666666668, 8.686863764769404, 2.5, 13.416666666666666, 5.474695343414993)"
islamismo,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
itinerario,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jabón,A1,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
jacuzzi,B2,0,73639,0.0,0.0,"(None, None, None, None, None, None)",0.0,73639,0.0,0.0,"(None, None, None, None, None, None)"
